episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,3702,50,spring,80,6144,-91.44127894994713
1,ODT,3702,50,spring,80,6144,-91.44259168667175
2,ODT,3702,50,spring,80,6144,-91.69358915318465
3,ODT,3702,50,spring,80,6144,-91.9516109798739
4,ODT,3702,50,spring,80,6144,-92.11229693409467
5,ODT,3702,50,spring,80,6144,-92.3927814581682
6,ODT,3702,50,spring,80,6144,-92.66623822820199
7,ODT,3702,50,spring,80,6144,-93.02873120681681
8,ODT,3702,50,spring,80,6144,-93.36936266240549
9,ODT,3702,50,spring,80,6144,-93.54133783371618
10,ODT,3702,50,spring,80,6144,-93.66168827614025
11,ODT,3702,50,spring,80,6144,-93.59457898765781
12,ODT,3702,50,spring,80,6144,-93.36604973334822
13,ODT,3702,50,spring,80,6144,-93.08136969581753
14,ODT,3702,50,spring,80,6144,-92.78342204516785
15,ODT,3702,50,spring,80,6144,-92.42875548492856
16,ODT,3702,50,spring,80,6144,-92.14397614657253
17,ODT,3702,50,spring,80,6144,-91.89081639711475
18,ODT,3702,50,spring,80,6144,-91.58632173044043
19,ODT,3702,50,spring,80,6144,-91.28717170391941
20,ODT,3702,50,spring,80,6144,-90.96805959006082
21,ODT,3702,50,spring,80,6144,-90.62218896042702
22,ODT,3702,50,spring,80,6144,-90.38290910386216
23,ODT,3702,50,spring,80,6144,-90.16382143389787
24,ODT,3702,50,spring,80,6144,-89.97221323306537
25,ODT,3702,50,spring,80,6144,-89.79581298445247
26,ODT,3702,50,spring,80,6144,-89.65057913461891
27,ODT,3702,50,spring,80,6144,-89.47978709913068
28,ODT,3702,50,spring,80,6144,-89.28620895163455
29,ODT,3702,50,spring,80,6144,-89.16357995258839
30,ODT,3702,50,spring,80,6144,-89.02367584015076
31,ODT,3702,50,spring,80,6144,-88.85233696308909
32,ODT,3702,50,spring,80,6144,-88.66180898350402
33,ODT,3702,50,spring,80,6144,-88.51275160328771
34,ODT,3702,50,spring,80,6144,-88.35719528040677
35,ODT,3702,50,spring,80,6144,-88.23105463692178
36,ODT,3702,50,spring,80,6144,-88.09754121860996
37,ODT,3702,50,spring,80,6144,-87.9705275293287
38,ODT,3702,50,spring,80,6144,-87.82435820147735
39,ODT,3702,50,spring,80,6144,-87.70446632651722
40,ODT,3702,50,spring,80,6144,-87.59705691489475
41,ODT,3702,50,spring,80,6144,-87.488561139442
42,ODT,3702,50,spring,80,6144,-87.33296898429968
43,ODT,3702,50,spring,80,6144,-87.18420456342136
44,ODT,3702,50,spring,80,6144,-87.05870349511446
45,ODT,3702,50,spring,80,6144,-86.93834676724238
46,ODT,3702,50,spring,80,6144,-86.8078883217173
47,ODT,3702,50,spring,80,6144,-86.69790698509975
48,ODT,3702,50,spring,80,6144,-86.58730219944354
49,ODT,3702,50,spring,80,6144,-86.4710584504041
50,ODT,3702,50,spring,80,6144,-86.38893058949736
51,ODT,3702,50,spring,80,6144,-86.27260544334551
52,ODT,3702,50,spring,80,6144,-86.14241583727362
53,ODT,3702,50,spring,80,6144,-86.04406075969436
54,ODT,3702,50,spring,80,6144,-85.98110649747555
55,ODT,3702,50,spring,80,6144,-85.9382258649496
56,ODT,3702,50,spring,80,6144,-85.89320473118316
57,ODT,3702,50,spring,80,6144,-85.82903216771564
58,ODT,3702,50,spring,80,6144,-85.77098030504386
59,ODT,3702,50,spring,80,6144,-85.70255747537854
60,ODT,3702,50,spring,80,6144,-85.6570699121862
61,ODT,3702,50,spring,80,6144,-85.62097072834726
62,ODT,3702,50,spring,80,6144,-85.55484653490488
63,ODT,3702,50,spring,80,6144,-85.50585076279381
64,ODT,3702,50,spring,80,6144,-85.42744994190274
65,ODT,3702,50,spring,80,6144,-85.35156133876383
66,ODT,3702,50,spring,80,6144,-85.28178394814297
67,ODT,3702,50,spring,80,6144,-85.21430670351062
68,ODT,3702,50,spring,80,6144,-85.11273716685366
69,ODT,3702,50,spring,80,6144,-85.02130598268984
70,ODT,3702,50,spring,80,6144,-84.93605646291137
71,ODT,3702,50,spring,80,6144,-84.89477528279177
72,ODT,3702,50,spring,80,6144,-84.8176223880612
73,ODT,3702,50,spring,80,6144,-84.75547798764971
74,ODT,3702,50,spring,80,6144,-84.69494944851417
75,ODT,3702,50,spring,80,6144,-84.60338120272355
80,ODT,3702,50,spring,80,6144,-84.46516194581586
81,ODT,3702,50,spring,80,6144,-84.38125921303273
82,ODT,3702,50,spring,80,6144,-84.33099229374557
83,ODT,3702,50,spring,80,6144,-84.29149800713874
84,ODT,3702,50,spring,80,6144,-84.19212168603738
85,ODT,3702,50,spring,80,6144,-84.08277658905634
86,ODT,3702,50,spring,80,6144,-83.97037376991861
87,ODT,3702,50,spring,80,6144,-83.83963029995596
88,ODT,3702,50,spring,80,6144,-83.6887500220558
89,ODT,3702,50,spring,80,6144,-83.58472332613732
90,ODT,3702,50,spring,80,6144,-83.44599011799298
91,ODT,3702,50,spring,80,6144,-83.30454289238895
92,ODT,3702,50,spring,80,6144,-83.18007848818682
93,ODT,3702,50,spring,80,6144,-83.0586491371919
94,ODT,3702,50,spring,80,6144,-82.92644514193164
95,ODT,3702,50,spring,80,6144,-82.82428587839387
96,ODT,3702,50,spring,80,6144,-82.74003024362486
97,ODT,3702,50,spring,80,6144,-82.6389717072172
98,ODT,3702,50,spring,80,6144,-82.55872014342653
99,ODT,3702,50,spring,80,6144,-82.48857998010062
100,ODT,3702,50,spring,80,6144,-82.4221898073255
101,ODT,3702,50,spring,80,6144,-82.33912702295584
102,ODT,3702,50,spring,80,6144,-82.25258024576223
103,ODT,3702,50,spring,80,6144,-82.1677542606752
104,ODT,3702,50,spring,80,6144,-82.06004319881636
105,ODT,3702,50,spring,80,6144,-81.93247691054653
106,ODT,3702,50,spring,80,6144,-81.80907126154393
107,ODT,3702,50,spring,80,6144,-81.69066214133578
108,ODT,3702,50,spring,80,6144,-81.57984460216352
109,ODT,3702,50,spring,80,6144,-81.49247063020375
110,ODT,3702,50,spring,80,6144,-81.37367318251458
111,ODT,3702,50,spring,80,6144,-81.24977834977028
112,ODT,3702,50,spring,80,6144,-81.13256708873878
113,ODT,3702,50,spring,80,6144,-81.01972521680698
114,ODT,3702,50,spring,80,6144,-80.93650493153444
115,ODT,3702,50,spring,80,6144,-80.83904813503155
116,ODT,3702,50,spring,80,6144,-80.745550714792
117,ODT,3702,50,spring,80,6144,-80.63395688883959
118,ODT,3702,50,spring,80,6144,-80.53085472128026
119,ODT,3702,50,spring,80,6144,-80.4444712692121
120,ODT,3702,50,spring,80,6144,-80.34051140842153
121,ODT,3702,50,spring,80,6144,-80.24686356387312
122,ODT,3702,50,spring,80,6144,-80.14871138947167
123,ODT,3702,50,spring,80,6144,-80.05013346276581
124,ODT,3702,50,spring,80,6144,-79.97175607606857
125,ODT,3702,50,spring,80,6144,-79.89021863989771
126,ODT,3702,50,spring,80,6144,-79.80395100927676
127,ODT,3702,50,spring,80,6144,-79.72088602000944
128,ODT,3702,50,spring,80,6144,-79.63733368409596
129,ODT,3702,50,spring,80,6144,-79.56102531594682
130,ODT,3702,50,spring,80,6144,-79.47436640213527
131,ODT,3702,50,spring,80,6144,-79.379355050158
132,ODT,3702,50,spring,80,6144,-79.28771311130049
133,ODT,3702,50,spring,80,6144,-79.19728492844588
134,ODT,3702,50,spring,80,6144,-79.11027819079932
135,ODT,3702,50,spring,80,6144,-79.0209273301301
136,ODT,3702,50,spring,80,6144,-78.93669716718607
137,ODT,3702,50,spring,80,6144,-78.85550999437446
138,ODT,3702,50,spring,80,6144,-78.76805613162999
139,ODT,3702,50,spring,80,6144,-78.68317387679656
140,ODT,3702,50,spring,80,6144,-78.60183344460198
141,ODT,3702,50,spring,80,6144,-78.52525640611184
142,ODT,3702,50,spring,80,6144,-78.44080139883498
143,ODT,3702,50,spring,80,6144,-78.35617168664638
144,ODT,3702,50,spring,80,6144,-78.2721535616885
145,ODT,3702,50,spring,80,6144,-78.19108391463182
146,ODT,3702,50,spring,80,6144,-78.10782241325566
147,ODT,3702,50,spring,80,6144,-78.03458231275656
148,ODT,3702,50,spring,80,6144,-77.95703850336633
149,ODT,3702,50,spring,80,6144,-77.87877727886108
150,ODT,3702,50,spring,80,6144,-77.80837736830638
151,ODT,3702,50,spring,80,6144,-77.74044677457103
152,ODT,3702,50,spring,80,6144,-77.6652196247368
153,ODT,3702,50,spring,80,6144,-77.58948491587581
154,ODT,3702,50,spring,80,6144,-77.51796387942915
155,ODT,3702,50,spring,80,6144,-77.44899407147113
160,ODT,3702,50,spring,80,6144,-77.37595337479421
161,ODT,3702,50,spring,80,6144,-77.30668096780303
162,ODT,3702,50,spring,80,6144,-77.2389476579585
163,ODT,3702,50,spring,80,6144,-77.17204802998295
164,ODT,3702,50,spring,80,6144,-77.11054891091015
165,ODT,3702,50,spring,80,6144,-77.0435373702396
166,ODT,3702,50,spring,80,6144,-76.9776602489814
167,ODT,3702,50,spring,80,6144,-76.91267812120599
168,ODT,3702,50,spring,80,6144,-76.84832501828471
169,ODT,3702,50,spring,80,6144,-76.78912089491858
170,ODT,3702,50,spring,80,6144,-76.72614210200058
171,ODT,3702,50,spring,80,6144,-76.66398024673543
172,ODT,3702,50,spring,80,6144,-76.59958460961087
173,ODT,3702,50,spring,80,6144,-76.53908725130151
174,ODT,3702,50,spring,80,6144,-76.48228983683646
175,ODT,3702,50,spring,80,6144,-76.41995262496327
176,ODT,3702,50,spring,80,6144,-76.3598872375587
177,ODT,3702,50,spring,80,6144,-76.30237836639799
178,ODT,3702,50,spring,80,6144,-76.25104123670009
179,ODT,3702,50,spring,80,6144,-76.1918313468554
180,ODT,3702,50,spring,80,6144,-76.13327891049877
181,ODT,3702,50,spring,80,6144,-76.07674750741133
182,ODT,3702,50,spring,80,6144,-76.0206690289804
183,ODT,3702,50,spring,80,6144,-75.96403993361159
184,ODT,3702,50,spring,80,6144,-75.90945934298846
185,ODT,3702,50,spring,80,6144,-75.85707366916084
186,ODT,3702,50,spring,80,6144,-75.80328225231426
187,ODT,3702,50,spring,80,6144,-75.75182772218537
188,ODT,3702,50,spring,80,6144,-75.7010629060304
189,ODT,3702,50,spring,80,6144,-75.64950537740415
190,ODT,3702,50,spring,80,6144,-75.59845410371337
191,ODT,3702,50,spring,80,6144,-75.55045520749515
192,ODT,3702,50,spring,80,6144,-75.5004916241242
193,ODT,3702,50,spring,80,6144,-75.45104974940756
194,ODT,3702,50,spring,80,6144,-75.40355724266585
195,ODT,3702,50,spring,80,6144,-75.35511922338125
196,ODT,3702,50,spring,80,6144,-75.3085739300806
197,ODT,3702,50,spring,80,6144,-75.26244859888827
198,ODT,3702,50,spring,80,6144,-75.21550030487397
199,ODT,3702,50,spring,80,6144,-75.17030982993343
200,ODT,3702,50,spring,80,6144,-75.12714109237713
201,ODT,3702,50,spring,80,6144,-75.08161245652636
202,ODT,3702,50,spring,80,6144,-75.03799284283782
203,ODT,3702,50,spring,80,6144,-74.99485667289908
204,ODT,3702,50,spring,80,6144,-74.9520066998375
205,ODT,3702,50,spring,80,6144,-74.91306445035052
206,ODT,3702,50,spring,80,6144,-74.86976258653918
207,ODT,3702,50,spring,80,6144,-74.82685868360961
208,ODT,3702,50,spring,80,6144,-74.7867369059661
209,ODT,3702,50,spring,80,6144,-74.74340384648143
210,ODT,3702,50,spring,80,6144,-74.70320645692568
211,ODT,3702,50,spring,80,6144,-74.66318497632996
212,ODT,3702,50,spring,80,6144,-74.6246432737337
213,ODT,3702,50,spring,80,6144,-74.58627121973427
214,ODT,3702,50,spring,80,6144,-74.54846134992475
215,ODT,3702,50,spring,80,6144,-74.50884710425086
216,ODT,3702,50,spring,80,6144,-74.47078831060652
217,ODT,3702,50,spring,80,6144,-74.4318135413161
218,ODT,3702,50,spring,80,6144,-74.39452196694705
219,ODT,3702,50,spring,80,6144,-74.35854455264786
220,ODT,3702,50,spring,80,6144,-74.3218055848874
221,ODT,3702,50,spring,80,6144,-74.28530207935526
222,ODT,3702,50,spring,80,6144,-74.248064628527
223,ODT,3702,50,spring,80,6144,-74.21330167087763
224,ODT,3702,50,spring,80,6144,-74.17682490063694
225,ODT,3702,50,spring,80,6144,-74.14184923673287
226,ODT,3702,50,spring,80,6144,-74.10614788604605
227,ODT,3702,50,spring,80,6144,-74.07079576393652
228,ODT,3702,50,spring,80,6144,-74.03691654454047
229,ODT,3702,50,spring,80,6144,-74.0032623915339
230,ODT,3702,50,spring,80,6144,-73.96984267438587
231,ODT,3702,50,spring,80,6144,-73.93670296123992
232,ODT,3702,50,spring,80,6144,-73.90268784790723
233,ODT,3702,50,spring,80,6144,-73.87103934503814
234,ODT,3702,50,spring,80,6144,-73.83987901341472
235,ODT,3702,50,spring,80,6144,-73.80792197362044
240,ODT,3702,50,spring,80,6144,-73.77627545587353
241,ODT,3702,50,spring,80,6144,-73.74484206484756
