episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,2468,50,autumn,80,5126,-69.73538669590022
1,ODT,2468,50,autumn,80,5126,-69.61782710517672
2,ODT,2468,50,autumn,80,5126,-69.57918471375572
3,ODT,2468,50,autumn,80,5126,-69.56017277728228
4,ODT,2468,50,autumn,80,5126,-69.64624631554963
5,ODT,2468,50,autumn,80,5126,-69.74644254079367
6,ODT,2468,50,autumn,80,5126,-69.78275321693786
7,ODT,2468,50,autumn,80,5126,-69.84151150279547
8,ODT,2468,50,autumn,80,5126,-69.88549027993571
9,ODT,2468,50,autumn,80,5126,-69.9203945010121
10,ODT,2468,50,autumn,80,5126,-69.94861718088609
11,ODT,2468,50,autumn,80,5126,-69.99241434978988
12,ODT,2468,50,autumn,80,5126,-70.04762149844966
13,ODT,2468,50,autumn,80,5126,-70.14550239403289
14,ODT,2468,50,autumn,80,5126,-70.21340588530643
15,ODT,2468,50,autumn,80,5126,-70.41221088994376
16,ODT,2468,50,autumn,80,5126,-70.63109898496033
17,ODT,2468,50,autumn,80,5126,-70.86608094214117
18,ODT,2468,50,autumn,80,5126,-71.14173925485606
19,ODT,2468,50,autumn,80,5126,-71.40176157900652
20,ODT,2468,50,autumn,80,5126,-71.66091231407106
21,ODT,2468,50,autumn,80,5126,-71.85149579537661
22,ODT,2468,50,autumn,80,5126,-71.96003928091524
23,ODT,2468,50,autumn,80,5126,-72.0073991732183
24,ODT,2468,50,autumn,80,5126,-71.9609956449853
25,ODT,2468,50,autumn,80,5126,-71.93632669986175
26,ODT,2468,50,autumn,80,5126,-71.90410770989092
27,ODT,2468,50,autumn,80,5126,-71.84719682253031
28,ODT,2468,50,autumn,80,5126,-71.74233190831573
29,ODT,2468,50,autumn,80,5126,-71.66891489209266
30,ODT,2468,50,autumn,80,5126,-71.57607210078419
31,ODT,2468,50,autumn,80,5126,-71.51244552822094
32,ODT,2468,50,autumn,80,5126,-71.48311789014878
33,ODT,2468,50,autumn,80,5126,-71.4243613154007
34,ODT,2468,50,autumn,80,5126,-71.34156302218366
35,ODT,2468,50,autumn,80,5126,-71.28441238492488
36,ODT,2468,50,autumn,80,5126,-71.26393632675892
37,ODT,2468,50,autumn,80,5126,-71.25102042260578
38,ODT,2468,50,autumn,80,5126,-71.21978646401607
39,ODT,2468,50,autumn,80,5126,-71.21489045464683
40,ODT,2468,50,autumn,80,5126,-71.22288073429185
41,ODT,2468,50,autumn,80,5126,-71.22412253750012
42,ODT,2468,50,autumn,80,5126,-71.23700402463
43,ODT,2468,50,autumn,80,5126,-71.23282588842143
44,ODT,2468,50,autumn,80,5126,-71.23429081159239
45,ODT,2468,50,autumn,80,5126,-71.22997450509162
46,ODT,2468,50,autumn,80,5126,-71.24639989737578
