episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,2468,1,autumn,4000,5168,-73.67319282439003
1,ODT,2468,1,autumn,4000,5168,-73.67244191093812
2,ODT,2468,1,autumn,4000,5168,-73.83429609916219
3,ODT,2468,1,autumn,4000,5168,-73.9731585634453
4,ODT,2468,1,autumn,4000,5168,-74.10218970148478
5,ODT,2468,1,autumn,4000,5168,-74.31248881332566
6,ODT,2468,1,autumn,4000,5168,-74.42656768036547
7,ODT,2468,1,autumn,4000,5168,-74.47937201528441
8,ODT,2468,1,autumn,4000,5168,-74.54522689563153
9,ODT,2468,1,autumn,4000,5168,-74.36595036983478
10,ODT,2468,1,autumn,4000,5168,-74.24196875721272
11,ODT,2468,1,autumn,4000,5168,-74.2674881515667
12,ODT,2468,1,autumn,4000,5168,-74.36592207837354
13,ODT,2468,1,autumn,4000,5168,-74.43219022461868
14,ODT,2468,1,autumn,4000,5168,-74.43721177458313
15,ODT,2468,1,autumn,4000,5168,-74.48713062528144
16,ODT,2468,1,autumn,4000,5168,-74.51639623555334
17,ODT,2468,1,autumn,4000,5168,-74.56935780573299
18,ODT,2468,1,autumn,4000,5168,-74.62920258321196
19,ODT,2468,1,autumn,4000,5168,-74.72084248793028
20,ODT,2468,1,autumn,4000,5168,-74.7047431821
21,ODT,2468,1,autumn,4000,5168,-74.70150038032088
22,ODT,2468,1,autumn,4000,5168,-74.7301777585297
23,ODT,2468,1,autumn,4000,5168,-74.7877182438333
24,ODT,2468,1,autumn,4000,5168,-74.90109441698314
25,ODT,2468,1,autumn,4000,5168,-74.99552534859329
26,ODT,2468,1,autumn,4000,5168,-75.01858225407365
27,ODT,2468,1,autumn,4000,5168,-74.9497972641752
28,ODT,2468,1,autumn,4000,5168,-74.87610668878486
29,ODT,2468,1,autumn,4000,5168,-74.79087411522337
30,ODT,2468,1,autumn,4000,5168,-74.69441527536327
31,ODT,2468,1,autumn,4000,5168,-74.62791663079669
32,ODT,2468,1,autumn,4000,5168,-74.57300909321538
33,ODT,2468,1,autumn,4000,5168,-74.54257832907422
34,ODT,2468,1,autumn,4000,5168,-74.49961328188071
35,ODT,2468,1,autumn,4000,5168,-74.47279169832329
36,ODT,2468,1,autumn,4000,5168,-74.43289093455424
37,ODT,2468,1,autumn,4000,5168,-74.3887516396739
38,ODT,2468,1,autumn,4000,5168,-74.33382563619412
39,ODT,2468,1,autumn,4000,5168,-74.28844851328475
40,ODT,2468,1,autumn,4000,5168,-74.24504494508413
41,ODT,2468,1,autumn,4000,5168,-74.17995407555355
42,ODT,2468,1,autumn,4000,5168,-74.11186224296212
43,ODT,2468,1,autumn,4000,5168,-74.04735614447574
44,ODT,2468,1,autumn,4000,5168,-73.9860136383946
45,ODT,2468,1,autumn,4000,5168,-73.9161577312182
46,ODT,2468,1,autumn,4000,5168,-73.85968928684059
47,ODT,2468,1,autumn,4000,5168,-73.80555184221241
48,ODT,2468,1,autumn,4000,5168,-73.74352789808651
49,ODT,2468,1,autumn,4000,5168,-73.67923235075014
50,ODT,2468,1,autumn,4000,5168,-73.6125356743913
51,ODT,2468,1,autumn,4000,5168,-73.57182242835727
52,ODT,2468,1,autumn,4000,5168,-73.5373504658734
53,ODT,2468,1,autumn,4000,5168,-73.50411633342075
54,ODT,2468,1,autumn,4000,5168,-73.46745077428874
55,ODT,2468,1,autumn,4000,5168,-73.42741316365769
56,ODT,2468,1,autumn,4000,5168,-73.38845885966072
57,ODT,2468,1,autumn,4000,5168,-73.35126685235767
58,ODT,2468,1,autumn,4000,5168,-73.30651203644256
59,ODT,2468,1,autumn,4000,5168,-73.26659437600378
60,ODT,2468,1,autumn,4000,5168,-73.22820070177012
61,ODT,2468,1,autumn,4000,5168,-73.1907527301388
62,ODT,2468,1,autumn,4000,5168,-73.15857641844863
63,ODT,2468,1,autumn,4000,5168,-73.12331169665777
64,ODT,2468,1,autumn,4000,5168,-73.0815627804656
65,ODT,2468,1,autumn,4000,5168,-73.02207334234151
66,ODT,2468,1,autumn,4000,5168,-72.94186889981071
67,ODT,2468,1,autumn,4000,5168,-72.88236958876864
68,ODT,2468,1,autumn,4000,5168,-72.80655045878297
69,ODT,2468,1,autumn,4000,5168,-72.73599525771432
70,ODT,2468,1,autumn,4000,5168,-72.67091537133416
71,ODT,2468,1,autumn,4000,5168,-72.60072877881008
72,ODT,2468,1,autumn,4000,5168,-72.53590865086015
73,ODT,2468,1,autumn,4000,5168,-72.45964257024016
74,ODT,2468,1,autumn,4000,5168,-72.39169703531006
75,ODT,2468,1,autumn,4000,5168,-72.32546473473833
76,ODT,2468,1,autumn,4000,5168,-72.27398369534838
77,ODT,2468,1,autumn,4000,5168,-72.21836487745394
78,ODT,2468,1,autumn,4000,5168,-72.17278018521183
79,ODT,2468,1,autumn,4000,5168,-72.12189768209882
80,ODT,2468,1,autumn,4000,5168,-72.07564834276822
81,ODT,2468,1,autumn,4000,5168,-72.03967641957689
82,ODT,2468,1,autumn,4000,5168,-71.9841243746365
83,ODT,2468,1,autumn,4000,5168,-71.89672943129081
84,ODT,2468,1,autumn,4000,5168,-71.83754416984495
85,ODT,2468,1,autumn,4000,5168,-71.82045668999737
86,ODT,2468,1,autumn,4000,5168,-71.77817538433493
87,ODT,2468,1,autumn,4000,5168,-71.75636335189763
88,ODT,2468,1,autumn,4000,5168,-71.69842143180003
89,ODT,2468,1,autumn,4000,5168,-71.63420118755396
90,ODT,2468,1,autumn,4000,5168,-71.57142572518167
91,ODT,2468,1,autumn,4000,5168,-71.50177857983775
92,ODT,2468,1,autumn,4000,5168,-71.46052251694155
93,ODT,2468,1,autumn,4000,5168,-71.40125414753878
94,ODT,2468,1,autumn,4000,5168,-71.33811599232628
95,ODT,2468,1,autumn,4000,5168,-71.27609614772307
96,ODT,2468,1,autumn,4000,5168,-71.24619011978935
97,ODT,2468,1,autumn,4000,5168,-71.21706301040481
98,ODT,2468,1,autumn,4000,5168,-71.16282940257106
99,ODT,2468,1,autumn,4000,5168,-71.11255242547232
100,ODT,2468,1,autumn,4000,5168,-71.06316635837021
101,ODT,2468,1,autumn,4000,5168,-71.0368250955396
102,ODT,2468,1,autumn,4000,5168,-70.98170109615211
103,ODT,2468,1,autumn,4000,5168,-70.90174265757153
104,ODT,2468,1,autumn,4000,5168,-70.82288221465416
105,ODT,2468,1,autumn,4000,5168,-70.7480156539741
106,ODT,2468,1,autumn,4000,5168,-70.68382841787633
107,ODT,2468,1,autumn,4000,5168,-70.61621448827547
108,ODT,2468,1,autumn,4000,5168,-70.55223217344705
109,ODT,2468,1,autumn,4000,5168,-70.48930013030558
110,ODT,2468,1,autumn,4000,5168,-70.4320111686544
111,ODT,2468,1,autumn,4000,5168,-70.37355460833685
112,ODT,2468,1,autumn,4000,5168,-70.30950673341287
113,ODT,2468,1,autumn,4000,5168,-70.24440101566661
114,ODT,2468,1,autumn,4000,5168,-70.18696114939429
