episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,1234,1,summer,4000,4177,-62.920960300219036
1,ODT,1234,1,summer,4000,4177,-63.423079907550786
2,ODT,1234,1,summer,4000,4177,-63.587298436726705
3,ODT,1234,1,summer,4000,4177,-63.600731093397116
4,ODT,1234,1,summer,4000,4177,-63.5585211102843
5,ODT,1234,1,summer,4000,4177,-63.48875956183311
6,ODT,1234,1,summer,4000,4177,-63.47431205176691
7,ODT,1234,1,summer,4000,4177,-63.4305182347193
8,ODT,1234,1,summer,4000,4177,-63.424486097027966
9,ODT,1234,1,summer,4000,4177,-63.444929529614186
10,ODT,1234,1,summer,4000,4177,-63.45890346067752
11,ODT,1234,1,summer,4000,4177,-63.29020781853574
12,ODT,1234,1,summer,4000,4177,-63.224321432916966
13,ODT,1234,1,summer,4000,4177,-63.16647508791176
14,ODT,1234,1,summer,4000,4177,-63.137732827246786
15,ODT,1234,1,summer,4000,4177,-63.15368076185565
16,ODT,1234,1,summer,4000,4177,-63.206969066404646
17,ODT,1234,1,summer,4000,4177,-63.272143968711426
18,ODT,1234,1,summer,4000,4177,-63.3640037832143
19,ODT,1234,1,summer,4000,4177,-63.47998267146586
20,ODT,1234,1,summer,4000,4177,-63.53730636512649
21,ODT,1234,1,summer,4000,4177,-63.61886861143746
22,ODT,1234,1,summer,4000,4177,-63.64983554958645
23,ODT,1234,1,summer,4000,4177,-63.60842388194572
24,ODT,1234,1,summer,4000,4177,-63.50346861740326
25,ODT,1234,1,summer,4000,4177,-63.40644891322439
26,ODT,1234,1,summer,4000,4177,-63.32867794751364
27,ODT,1234,1,summer,4000,4177,-63.2566595860658
28,ODT,1234,1,summer,4000,4177,-63.189636758502836
29,ODT,1234,1,summer,4000,4177,-63.13826133717502
30,ODT,1234,1,summer,4000,4177,-63.079615036022396
31,ODT,1234,1,summer,4000,4177,-63.014353078289986
32,ODT,1234,1,summer,4000,4177,-62.94245330527475
33,ODT,1234,1,summer,4000,4177,-62.88461557597717
34,ODT,1234,1,summer,4000,4177,-62.85909230808663
35,ODT,1234,1,summer,4000,4177,-62.82557507310571
36,ODT,1234,1,summer,4000,4177,-62.775996166862754
37,ODT,1234,1,summer,4000,4177,-62.72013448627476
38,ODT,1234,1,summer,4000,4177,-62.66705671537737
39,ODT,1234,1,summer,4000,4177,-62.63307200967537
40,ODT,1234,1,summer,4000,4177,-62.600943687093185
41,ODT,1234,1,summer,4000,4177,-62.578078240677236
42,ODT,1234,1,summer,4000,4177,-62.54092029824118
43,ODT,1234,1,summer,4000,4177,-62.520539225821516
44,ODT,1234,1,summer,4000,4177,-62.4938605551231
45,ODT,1234,1,summer,4000,4177,-62.468179817064616
46,ODT,1234,1,summer,4000,4177,-62.450538041758584
47,ODT,1234,1,summer,4000,4177,-62.41964509558466
48,ODT,1234,1,summer,4000,4177,-62.39686622177008
49,ODT,1234,1,summer,4000,4177,-62.3949471165322
50,ODT,1234,1,summer,4000,4177,-62.38013290844755
51,ODT,1234,1,summer,4000,4177,-62.398081345447274
52,ODT,1234,1,summer,4000,4177,-62.40885532340379
53,ODT,1234,1,summer,4000,4177,-62.4192455057233
54,ODT,1234,1,summer,4000,4177,-62.46576684010135
55,ODT,1234,1,summer,4000,4177,-62.50467665053764
