episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,2468,50,winter,80,5153,-75.4385154689456
1,ODT,2468,50,winter,80,5153,-75.18518029557237
2,ODT,2468,50,winter,80,5153,-75.26116204096245
3,ODT,2468,50,winter,80,5153,-75.48451730747288
4,ODT,2468,50,winter,80,5153,-75.7676852531343
5,ODT,2468,50,winter,80,5153,-75.87274446821654
6,ODT,2468,50,winter,80,5153,-76.09174930864098
7,ODT,2468,50,winter,80,5153,-76.28617884139094
8,ODT,2468,50,winter,80,5153,-76.609313353529
9,ODT,2468,50,winter,80,5153,-76.89392568993262
10,ODT,2468,50,winter,80,5153,-77.07946591902368
11,ODT,2468,50,winter,80,5153,-77.14966255542559
12,ODT,2468,50,winter,80,5153,-77.2273766691863
13,ODT,2468,50,winter,80,5153,-77.32559496581727
14,ODT,2468,50,winter,80,5153,-77.3939313639077
15,ODT,2468,50,winter,80,5153,-77.49857542597582
16,ODT,2468,50,winter,80,5153,-77.62014888739112
17,ODT,2468,50,winter,80,5153,-77.7677966842122
18,ODT,2468,50,winter,80,5153,-77.94109514050037
19,ODT,2468,50,winter,80,5153,-77.95670121264081
20,ODT,2468,50,winter,80,5153,-77.95769143965806
21,ODT,2468,50,winter,80,5153,-78.04943842224961
22,ODT,2468,50,winter,80,5153,-78.1444119425684
23,ODT,2468,50,winter,80,5153,-78.20023132331009
24,ODT,2468,50,winter,80,5153,-78.20146140604626
25,ODT,2468,50,winter,80,5153,-78.1915256846834
26,ODT,2468,50,winter,80,5153,-78.21033660792058
27,ODT,2468,50,winter,80,5153,-78.13752195631086
28,ODT,2468,50,winter,80,5153,-78.05214579691732
29,ODT,2468,50,winter,80,5153,-77.97354972267448
30,ODT,2468,50,winter,80,5153,-77.85166048716755
31,ODT,2468,50,winter,80,5153,-77.76129221013326
32,ODT,2468,50,winter,80,5153,-77.67696341987981
33,ODT,2468,50,winter,80,5153,-77.588475397644
34,ODT,2468,50,winter,80,5153,-77.5127950753192
35,ODT,2468,50,winter,80,5153,-77.4555133954626
36,ODT,2468,50,winter,80,5153,-77.37264573795659
37,ODT,2468,50,winter,80,5153,-77.28821597071885
38,ODT,2468,50,winter,80,5153,-77.20174517802775
39,ODT,2468,50,winter,80,5153,-77.11975217229187
40,ODT,2468,50,winter,80,5153,-77.02943103044998
41,ODT,2468,50,winter,80,5153,-76.91971319240344
42,ODT,2468,50,winter,80,5153,-76.81958254846046
43,ODT,2468,50,winter,80,5153,-76.7358347224544
44,ODT,2468,50,winter,80,5153,-76.65553182762322
45,ODT,2468,50,winter,80,5153,-76.57897299854783
46,ODT,2468,50,winter,80,5153,-76.49981730136686
47,ODT,2468,50,winter,80,5153,-76.41854073744959
48,ODT,2468,50,winter,80,5153,-76.3509998142116
49,ODT,2468,50,winter,80,5153,-76.28137335391028
50,ODT,2468,50,winter,80,5153,-76.19120755502567
51,ODT,2468,50,winter,80,5153,-76.12748454456019
52,ODT,2468,50,winter,80,5153,-76.06113570066314
53,ODT,2468,50,winter,80,5153,-76.01580702363445
54,ODT,2468,50,winter,80,5153,-75.96713529882513
55,ODT,2468,50,winter,80,5153,-75.92416536401181
56,ODT,2468,50,winter,80,5153,-75.8826320594894
57,ODT,2468,50,winter,80,5153,-75.83862744932954
58,ODT,2468,50,winter,80,5153,-75.79606769032614
59,ODT,2468,50,winter,80,5153,-75.76693382587565
60,ODT,2468,50,winter,80,5153,-75.730026907713
61,ODT,2468,50,winter,80,5153,-75.70227458721544
62,ODT,2468,50,winter,80,5153,-75.65983430855788
63,ODT,2468,50,winter,80,5153,-75.61062032582487
64,ODT,2468,50,winter,80,5153,-75.54405028026613
65,ODT,2468,50,winter,80,5153,-75.49017479295968
66,ODT,2468,50,winter,80,5153,-75.41166535362036
67,ODT,2468,50,winter,80,5153,-75.3501891293533
68,ODT,2468,50,winter,80,5153,-75.27248679081971
69,ODT,2468,50,winter,80,5153,-75.21104986199
70,ODT,2468,50,winter,80,5153,-75.14769375869831
71,ODT,2468,50,winter,80,5153,-75.0862128699751
72,ODT,2468,50,winter,80,5153,-75.0127443803102
73,ODT,2468,50,winter,80,5153,-74.95484519172192
74,ODT,2468,50,winter,80,5153,-74.90169661080265
75,ODT,2468,50,winter,80,5153,-74.8466348363858
80,ODT,2468,50,winter,80,5153,-74.76735696024906
81,ODT,2468,50,winter,80,5153,-74.7061912827901
82,ODT,2468,50,winter,80,5153,-74.63101550435573
83,ODT,2468,50,winter,80,5153,-74.56136462742131
84,ODT,2468,50,winter,80,5153,-74.50256579032823
85,ODT,2468,50,winter,80,5153,-74.45102150017053
86,ODT,2468,50,winter,80,5153,-74.3733258777448
87,ODT,2468,50,winter,80,5153,-74.2978408299509
88,ODT,2468,50,winter,80,5153,-74.23019516446058
89,ODT,2468,50,winter,80,5153,-74.15476844409062
90,ODT,2468,50,winter,80,5153,-74.09016530833897
91,ODT,2468,50,winter,80,5153,-74.03561972143463
92,ODT,2468,50,winter,80,5153,-73.97111950586076
93,ODT,2468,50,winter,80,5153,-73.89091458473129
94,ODT,2468,50,winter,80,5153,-73.81287867504419
95,ODT,2468,50,winter,80,5153,-73.72816485422955
96,ODT,2468,50,winter,80,5153,-73.6427853170357
97,ODT,2468,50,winter,80,5153,-73.58026072770576
98,ODT,2468,50,winter,80,5153,-73.52415843670647
99,ODT,2468,50,winter,80,5153,-73.45652291951332
100,ODT,2468,50,winter,80,5153,-73.39777624682323
101,ODT,2468,50,winter,80,5153,-73.3400432605121
102,ODT,2468,50,winter,80,5153,-73.2759827164356
103,ODT,2468,50,winter,80,5153,-73.2183698418974
104,ODT,2468,50,winter,80,5153,-73.14468935429551
105,ODT,2468,50,winter,80,5153,-73.07449623445487
106,ODT,2468,50,winter,80,5153,-73.02024286912851
107,ODT,2468,50,winter,80,5153,-72.96977504479146
108,ODT,2468,50,winter,80,5153,-72.90828600746514
109,ODT,2468,50,winter,80,5153,-72.84781289765787
110,ODT,2468,50,winter,80,5153,-72.79794949308533
111,ODT,2468,50,winter,80,5153,-72.72545535989714
112,ODT,2468,50,winter,80,5153,-72.64551845108976
113,ODT,2468,50,winter,80,5153,-72.57382895948932
114,ODT,2468,50,winter,80,5153,-72.5101405796473
115,ODT,2468,50,winter,80,5153,-72.43625395924491
116,ODT,2468,50,winter,80,5153,-72.37513364065694
117,ODT,2468,50,winter,80,5153,-72.30605863765189
118,ODT,2468,50,winter,80,5153,-72.2405515241411
119,ODT,2468,50,winter,80,5153,-72.18080932790897
120,ODT,2468,50,winter,80,5153,-72.11758739636984
121,ODT,2468,50,winter,80,5153,-72.06392183422557
122,ODT,2468,50,winter,80,5153,-72.0067446153803
123,ODT,2468,50,winter,80,5153,-71.95281011538263
124,ODT,2468,50,winter,80,5153,-71.89145465855336
125,ODT,2468,50,winter,80,5153,-71.83951299456113
126,ODT,2468,50,winter,80,5153,-71.78609812170005
127,ODT,2468,50,winter,80,5153,-71.73964628855
128,ODT,2468,50,winter,80,5153,-71.69620612174256
129,ODT,2468,50,winter,80,5153,-71.63714393923897
130,ODT,2468,50,winter,80,5153,-71.58295563793001
131,ODT,2468,50,winter,80,5153,-71.53753109986184
132,ODT,2468,50,winter,80,5153,-71.48866630380807
133,ODT,2468,50,winter,80,5153,-71.43480654203121
134,ODT,2468,50,winter,80,5153,-71.38003420216882
135,ODT,2468,50,winter,80,5153,-71.32814446273426
136,ODT,2468,50,winter,80,5153,-71.27524829248613
137,ODT,2468,50,winter,80,5153,-71.22107573979694
138,ODT,2468,50,winter,80,5153,-71.17354259944987
139,ODT,2468,50,winter,80,5153,-71.12252282264458
140,ODT,2468,50,winter,80,5153,-71.06539528961132
141,ODT,2468,50,winter,80,5153,-71.01797080935657
142,ODT,2468,50,winter,80,5153,-70.97293193174492
143,ODT,2468,50,winter,80,5153,-70.93043340040174
144,ODT,2468,50,winter,80,5153,-70.88656546920821
145,ODT,2468,50,winter,80,5153,-70.83824040980129
146,ODT,2468,50,winter,80,5153,-70.78710327601225
147,ODT,2468,50,winter,80,5153,-70.7415894879016
148,ODT,2468,50,winter,80,5153,-70.69508962918421
149,ODT,2468,50,winter,80,5153,-70.64768385340064
150,ODT,2468,50,winter,80,5153,-70.60089706140201
151,ODT,2468,50,winter,80,5153,-70.55321146804194
152,ODT,2468,50,winter,80,5153,-70.50597523925114
153,ODT,2468,50,winter,80,5153,-70.46267861510988
154,ODT,2468,50,winter,80,5153,-70.41685319490631
155,ODT,2468,50,winter,80,5153,-70.37632759794869
160,ODT,2468,50,winter,80,5153,-70.33956411931428
161,ODT,2468,50,winter,80,5153,-70.30019240528628
162,ODT,2468,50,winter,80,5153,-70.25967135690911
163,ODT,2468,50,winter,80,5153,-70.23089996048314
164,ODT,2468,50,winter,80,5153,-70.19143079276769
165,ODT,2468,50,winter,80,5153,-70.15229509582826
166,ODT,2468,50,winter,80,5153,-70.11366721574574
167,ODT,2468,50,winter,80,5153,-70.07560447097912
168,ODT,2468,50,winter,80,5153,-70.03805594256539
169,ODT,2468,50,winter,80,5153,-70.0053685067401
170,ODT,2468,50,winter,80,5153,-69.96712736424685
171,ODT,2468,50,winter,80,5153,-69.92944449753332
