episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,3702,50,autumn,80,6126,-88.6445897316716
1,ODT,3702,50,autumn,80,6126,-89.02729949212173
2,ODT,3702,50,autumn,80,6126,-88.82555620795229
3,ODT,3702,50,autumn,80,6126,-88.7863783949999
4,ODT,3702,50,autumn,80,6126,-88.66591379627971
5,ODT,3702,50,autumn,80,6126,-88.62899348440389
6,ODT,3702,50,autumn,80,6126,-88.53343741789493
7,ODT,3702,50,autumn,80,6126,-88.52427536384235
8,ODT,3702,50,autumn,80,6126,-88.60044640722998
9,ODT,3702,50,autumn,80,6126,-88.58835018697863
10,ODT,3702,50,autumn,80,6126,-88.44331126237351
11,ODT,3702,50,autumn,80,6126,-88.27999337669075
12,ODT,3702,50,autumn,80,6126,-88.02895297091777
13,ODT,3702,50,autumn,80,6126,-87.72536837988885
14,ODT,3702,50,autumn,80,6126,-87.49486267090252
15,ODT,3702,50,autumn,80,6126,-87.26121717409188
16,ODT,3702,50,autumn,80,6126,-87.12750066619517
17,ODT,3702,50,autumn,80,6126,-86.98001568827212
18,ODT,3702,50,autumn,80,6126,-86.79573699977942
19,ODT,3702,50,autumn,80,6126,-86.59236382077614
20,ODT,3702,50,autumn,80,6126,-86.37313936124953
21,ODT,3702,50,autumn,80,6126,-86.10522203881179
22,ODT,3702,50,autumn,80,6126,-85.88239007234968
23,ODT,3702,50,autumn,80,6126,-85.63745754396022
24,ODT,3702,50,autumn,80,6126,-85.41247265405187
25,ODT,3702,50,autumn,80,6126,-85.20462027989615
26,ODT,3702,50,autumn,80,6126,-85.01176199437157
27,ODT,3702,50,autumn,80,6126,-84.80623303163244
28,ODT,3702,50,autumn,80,6126,-84.57254573654164
29,ODT,3702,50,autumn,80,6126,-84.41216682712391
30,ODT,3702,50,autumn,80,6126,-84.29987883246018
31,ODT,3702,50,autumn,80,6126,-84.11617212524632
32,ODT,3702,50,autumn,80,6126,-83.94390481087571
33,ODT,3702,50,autumn,80,6126,-83.81870073227336
34,ODT,3702,50,autumn,80,6126,-83.7218665934137
35,ODT,3702,50,autumn,80,6126,-83.60923373516955
36,ODT,3702,50,autumn,80,6126,-83.4755065540418
37,ODT,3702,50,autumn,80,6126,-83.35540347796878
38,ODT,3702,50,autumn,80,6126,-83.2090360666811
39,ODT,3702,50,autumn,80,6126,-83.07030192446338
40,ODT,3702,50,autumn,80,6126,-82.97529152158589
41,ODT,3702,50,autumn,80,6126,-82.8609974229147
42,ODT,3702,50,autumn,80,6126,-82.74054453753924
43,ODT,3702,50,autumn,80,6126,-82.63136770993907
44,ODT,3702,50,autumn,80,6126,-82.54375844404302
45,ODT,3702,50,autumn,80,6126,-82.43807505306303
46,ODT,3702,50,autumn,80,6126,-82.33243089128258
47,ODT,3702,50,autumn,80,6126,-82.21483800181961
48,ODT,3702,50,autumn,80,6126,-82.08659244805172
49,ODT,3702,50,autumn,80,6126,-81.97893473102914
50,ODT,3702,50,autumn,80,6126,-81.89479136081576
51,ODT,3702,50,autumn,80,6126,-81.82859831805129
52,ODT,3702,50,autumn,80,6126,-81.74645744892149
53,ODT,3702,50,autumn,80,6126,-81.6669899627952
54,ODT,3702,50,autumn,80,6126,-81.57233332335525
55,ODT,3702,50,autumn,80,6126,-81.47202124220071
56,ODT,3702,50,autumn,80,6126,-81.3318027594082
57,ODT,3702,50,autumn,80,6126,-81.226389959339
58,ODT,3702,50,autumn,80,6126,-81.13703087278739
59,ODT,3702,50,autumn,80,6126,-81.01820893361256
60,ODT,3702,50,autumn,80,6126,-80.92303125729515
61,ODT,3702,50,autumn,80,6126,-80.84310158319212
62,ODT,3702,50,autumn,80,6126,-80.76262215165468
63,ODT,3702,50,autumn,80,6126,-80.68789968881168
64,ODT,3702,50,autumn,80,6126,-80.58457637207215
65,ODT,3702,50,autumn,80,6126,-80.50038810287927
66,ODT,3702,50,autumn,80,6126,-80.40398333572547
67,ODT,3702,50,autumn,80,6126,-80.29286444234315
68,ODT,3702,50,autumn,80,6126,-80.13414432074435
69,ODT,3702,50,autumn,80,6126,-80.00491620413602
70,ODT,3702,50,autumn,80,6126,-79.90436135792557
71,ODT,3702,50,autumn,80,6126,-79.8165908191102
72,ODT,3702,50,autumn,80,6126,-79.72111648769821
73,ODT,3702,50,autumn,80,6126,-79.63848268621076
74,ODT,3702,50,autumn,80,6126,-79.52747008595117
75,ODT,3702,50,autumn,80,6126,-79.40005545509393
80,ODT,3702,50,autumn,80,6126,-79.2888605703126
81,ODT,3702,50,autumn,80,6126,-79.20237769692386
82,ODT,3702,50,autumn,80,6126,-79.11155670472058
83,ODT,3702,50,autumn,80,6126,-79.02080012491484
84,ODT,3702,50,autumn,80,6126,-78.90807027655612
85,ODT,3702,50,autumn,80,6126,-78.80411763066753
86,ODT,3702,50,autumn,80,6126,-78.69083608286638
87,ODT,3702,50,autumn,80,6126,-78.58048424880182
88,ODT,3702,50,autumn,80,6126,-78.45773314407707
89,ODT,3702,50,autumn,80,6126,-78.35191749063767
90,ODT,3702,50,autumn,80,6126,-78.2489998514029
91,ODT,3702,50,autumn,80,6126,-78.13670906536697
92,ODT,3702,50,autumn,80,6126,-78.02695209445776
93,ODT,3702,50,autumn,80,6126,-77.90303012872215
94,ODT,3702,50,autumn,80,6126,-77.77625668439913
95,ODT,3702,50,autumn,80,6126,-77.66048723945403
96,ODT,3702,50,autumn,80,6126,-77.56023905174871
97,ODT,3702,50,autumn,80,6126,-77.45739602008679
98,ODT,3702,50,autumn,80,6126,-77.36182978115163
99,ODT,3702,50,autumn,80,6126,-77.26592634773165
100,ODT,3702,50,autumn,80,6126,-77.16377655837681
101,ODT,3702,50,autumn,80,6126,-77.0639827194103
102,ODT,3702,50,autumn,80,6126,-76.97146457299634
103,ODT,3702,50,autumn,80,6126,-76.87044069489114
104,ODT,3702,50,autumn,80,6126,-76.76195895476901
105,ODT,3702,50,autumn,80,6126,-76.65073626162021
106,ODT,3702,50,autumn,80,6126,-76.54643460388573
107,ODT,3702,50,autumn,80,6126,-76.46116056674943
108,ODT,3702,50,autumn,80,6126,-76.37473659168448
109,ODT,3702,50,autumn,80,6126,-76.28737976802705
110,ODT,3702,50,autumn,80,6126,-76.19494117046958
111,ODT,3702,50,autumn,80,6126,-76.09721558753125
112,ODT,3702,50,autumn,80,6126,-76.0059222637876
113,ODT,3702,50,autumn,80,6126,-75.92069624809832
114,ODT,3702,50,autumn,80,6126,-75.84443057016374
115,ODT,3702,50,autumn,80,6126,-75.77391401520889
116,ODT,3702,50,autumn,80,6126,-75.67767793987154
117,ODT,3702,50,autumn,80,6126,-75.58548074135412
118,ODT,3702,50,autumn,80,6126,-75.49238865002044
119,ODT,3702,50,autumn,80,6126,-75.40765275676705
120,ODT,3702,50,autumn,80,6126,-75.3199362236713
121,ODT,3702,50,autumn,80,6126,-75.23393889566854
122,ODT,3702,50,autumn,80,6126,-75.1513152155361
123,ODT,3702,50,autumn,80,6126,-75.08280331074366
124,ODT,3702,50,autumn,80,6126,-75.00715595270289
125,ODT,3702,50,autumn,80,6126,-74.92244222815377
126,ODT,3702,50,autumn,80,6126,-74.8431839772982
127,ODT,3702,50,autumn,80,6126,-74.76492143054446
128,ODT,3702,50,autumn,80,6126,-74.68220531820648
129,ODT,3702,50,autumn,80,6126,-74.60456536856456
130,ODT,3702,50,autumn,80,6126,-74.52818037011356
131,ODT,3702,50,autumn,80,6126,-74.45287245268014
132,ODT,3702,50,autumn,80,6126,-74.37893833127326
133,ODT,3702,50,autumn,80,6126,-74.30805114351959
134,ODT,3702,50,autumn,80,6126,-74.22855984917499
135,ODT,3702,50,autumn,80,6126,-74.15581734451072
136,ODT,3702,50,autumn,80,6126,-74.08243300616131
137,ODT,3702,50,autumn,80,6126,-74.00836431198832
138,ODT,3702,50,autumn,80,6126,-73.9352720281888
139,ODT,3702,50,autumn,80,6126,-73.86337621133514
140,ODT,3702,50,autumn,80,6126,-73.79600949564679
141,ODT,3702,50,autumn,80,6126,-73.73324111261927
142,ODT,3702,50,autumn,80,6126,-73.66581240258583
143,ODT,3702,50,autumn,80,6126,-73.59944765404813
144,ODT,3702,50,autumn,80,6126,-73.54109209434324
145,ODT,3702,50,autumn,80,6126,-73.48005960565831
146,ODT,3702,50,autumn,80,6126,-73.41812624441495
147,ODT,3702,50,autumn,80,6126,-73.35372998748971
148,ODT,3702,50,autumn,80,6126,-73.29194312683308
149,ODT,3702,50,autumn,80,6126,-73.2325182578102
150,ODT,3702,50,autumn,80,6126,-73.17414317004872
151,ODT,3702,50,autumn,80,6126,-73.11808468779171
152,ODT,3702,50,autumn,80,6126,-73.0578652836858
153,ODT,3702,50,autumn,80,6126,-73.00199072140687
154,ODT,3702,50,autumn,80,6126,-72.94511039366185
155,ODT,3702,50,autumn,80,6126,-72.8905825482066
160,ODT,3702,50,autumn,80,6126,-72.83496508015048
161,ODT,3702,50,autumn,80,6126,-72.78953220639004
162,ODT,3702,50,autumn,80,6126,-72.73371509150319
163,ODT,3702,50,autumn,80,6126,-72.68973404418497
164,ODT,3702,50,autumn,80,6126,-72.63852727865823
165,ODT,3702,50,autumn,80,6126,-72.58815189668236
166,ODT,3702,50,autumn,80,6126,-72.53512999172055
167,ODT,3702,50,autumn,80,6126,-72.4844870455148
168,ODT,3702,50,autumn,80,6126,-72.43589269954599
169,ODT,3702,50,autumn,80,6126,-72.39105530838403
170,ODT,3702,50,autumn,80,6126,-72.34030488486952
171,ODT,3702,50,autumn,80,6126,-72.29202011115956
172,ODT,3702,50,autumn,80,6126,-72.24568979567714
173,ODT,3702,50,autumn,80,6126,-72.19841553140698
174,ODT,3702,50,autumn,80,6126,-72.15449288200728
175,ODT,3702,50,autumn,80,6126,-72.10676333880282
176,ODT,3702,50,autumn,80,6126,-72.06128382377118
177,ODT,3702,50,autumn,80,6126,-72.01785873991152
178,ODT,3702,50,autumn,80,6126,-71.97475650215614
179,ODT,3702,50,autumn,80,6126,-71.93088254124001
180,ODT,3702,50,autumn,80,6126,-71.8889152427776
181,ODT,3702,50,autumn,80,6126,-71.84863173802168
182,ODT,3702,50,autumn,80,6126,-71.80750727243138
183,ODT,3702,50,autumn,80,6126,-71.76674159231128
184,ODT,3702,50,autumn,80,6126,-71.72649211322538
185,ODT,3702,50,autumn,80,6126,-71.68658269957639
186,ODT,3702,50,autumn,80,6126,-71.64436499752918
187,ODT,3702,50,autumn,80,6126,-71.60541950617001
188,ODT,3702,50,autumn,80,6126,-71.56982117985483
189,ODT,3702,50,autumn,80,6126,-71.53045909146977
190,ODT,3702,50,autumn,80,6126,-71.49156185671052
191,ODT,3702,50,autumn,80,6126,-71.45298209678127
192,ODT,3702,50,autumn,80,6126,-71.41612510026647
193,ODT,3702,50,autumn,80,6126,-71.37988140294117
194,ODT,3702,50,autumn,80,6126,-71.34266667690382
195,ODT,3702,50,autumn,80,6126,-71.30849995914959
196,ODT,3702,50,autumn,80,6126,-71.27320241089903
197,ODT,3702,50,autumn,80,6126,-71.23966498142427
198,ODT,3702,50,autumn,80,6126,-71.20384829762904
199,ODT,3702,50,autumn,80,6126,-71.16980246453728
200,ODT,3702,50,autumn,80,6126,-71.13358983226827
201,ODT,3702,50,autumn,80,6126,-71.09758815374504
202,ODT,3702,50,autumn,80,6126,-71.06328089861628
203,ODT,3702,50,autumn,80,6126,-71.0306262282794
204,ODT,3702,50,autumn,80,6126,-70.99706904884339
205,ODT,3702,50,autumn,80,6126,-70.96489710037902
206,ODT,3702,50,autumn,80,6126,-70.93181338017448
207,ODT,3702,50,autumn,80,6126,-70.89921397726536
208,ODT,3702,50,autumn,80,6126,-70.86802876187991
209,ODT,3702,50,autumn,80,6126,-70.83346022286325
210,ODT,3702,50,autumn,80,6126,-70.80062712694456
211,ODT,3702,50,autumn,80,6126,-70.76930249431938
